Dealer Code,Dealer Name,Country,State,Enquiry Id,Enquiry Date,Companies Name,Products Name,Invoice Date,Customer ID,Calling Date,Ratings
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ335919,11/3/2024,Bajaj Auto,Pulsar NS200,24-Nov,CUST8660,11/6/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ808824,12/4/2024,Bajaj Auto,Pulsar NS200,24-Dec,CUST1614,12/6/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ920168,1/3/2025,Bajaj Auto,Pulsar NS200,25-Jan,CUST6954,1/7/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ269896,2/2/2025,Bajaj Auto,Pulsar NS200,25-Feb,CUST5485,2/8/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ952615,3/3/2025,Bajaj Auto,Pulsar NS200,25-Mar,CUST8857,3/9/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ838597,4/2/2024,Bajaj Auto,Dominar 400,24-Apr,CUST4516,4/4/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ635882,5/2/2024,Bajaj Auto,Dominar 400,24-May,CUST1440,5/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ907127,6/2/2024,Bajaj Auto,Dominar 400,24-Jun,CUST6250,6/6/2024,3
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ204480,7/3/2024,Bajaj Auto,Dominar 400,24-Jul,CUST9370,7/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ129891,8/3/2024,Bajaj Auto,Dominar 400,24-Aug,CUST8145,8/6/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ633561,9/4/2024,Bajaj Auto,Dominar 400,24-Sep,CUST2479,9/9/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ622677,10/1/2024,Bajaj Auto,Dominar 400,24-Oct,CUST3353,10/3/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ558665,11/1/2024,Bajaj Auto,Dominar 400,24-Nov,CUST2693,11/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ969872,12/2/2024,Bajaj Auto,Dominar 400,24-Dec,CUST2921,12/4/2024,7
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ885918,1/2/2025,Bajaj Auto,Dominar 400,25-Jan,CUST3672,1/4/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ408802,2/4/2025,Bajaj Auto,Dominar 400,25-Feb,CUST6072,2/6/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ701684,3/4/2025,Bajaj Auto,Dominar 400,25-Mar,CUST5272,3/7/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ534871,4/2/2024,Hero MotoCorp,Xtreme 160R,24-Apr,CUST8426,4/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ751015,5/3/2024,Hero MotoCorp,Xtreme 160R,24-May,CUST4123,5/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ196379,6/2/2024,Hero MotoCorp,Xtreme 160R,24-Jun,CUST8016,6/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ517592,7/2/2024,Hero MotoCorp,Xtreme 160R,24-Jul,CUST7257,7/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ144802,8/2/2024,Hero MotoCorp,Xtreme 160R,24-Aug,CUST2680,8/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ646670,9/4/2024,Hero MotoCorp,Xtreme 160R,24-Sep,CUST6001,9/6/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ579529,10/3/2024,Hero MotoCorp,Xtreme 160R,24-Oct,CUST9525,10/9/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ663519,11/4/2024,Hero MotoCorp,Xtreme 160R,24-Nov,CUST3505,11/9/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ328555,12/3/2024,Hero MotoCorp,Xtreme 160R,24-Dec,CUST7430,12/9/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ515336,1/4/2025,Hero MotoCorp,Xtreme 160R,25-Jan,CUST9417,1/8/2025,2
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ495961,2/2/2025,Hero MotoCorp,Xtreme 160R,25-Feb,CUST5178,2/7/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ662496,3/3/2025,Hero MotoCorp,Xtreme 160R,25-Mar,CUST4869,3/7/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ658257,4/4/2024,Hero MotoCorp,XPulse 200T,24-Apr,CUST3123,4/8/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ870554,5/1/2024,Hero MotoCorp,XPulse 200T,24-May,CUST7008,5/6/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ680810,6/2/2024,Hero MotoCorp,XPulse 200T,24-Jun,CUST6380,6/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ486389,7/4/2024,Hero MotoCorp,XPulse 200T,24-Jul,CUST5570,7/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ585757,8/1/2024,Hero MotoCorp,XPulse 200T,24-Aug,CUST3767,8/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ932252,9/2/2024,Hero MotoCorp,XPulse 200T,24-Sep,CUST1151,9/7/2024,4
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ687473,10/3/2024,Hero MotoCorp,XPulse 200T,24-Oct,CUST4419,10/9/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ428950,11/4/2024,Hero MotoCorp,XPulse 200T,24-Nov,CUST3046,11/6/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ736698,12/4/2024,Hero MotoCorp,XPulse 200T,24-Dec,CUST4613,12/6/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ234050,1/4/2025,Hero MotoCorp,XPulse 200T,25-Jan,CUST8317,1/8/2025,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ254661,2/3/2025,Hero MotoCorp,XPulse 200T,25-Feb,CUST1194,2/5/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ308440,3/4/2025,Hero MotoCorp,XPulse 200T,25-Mar,CUST3722,3/8/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ174016,4/1/2024,Royal Enfield,Classic 350,24-Apr,CUST2710,4/5/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ879979,5/1/2024,Royal Enfield,Classic 350,24-May,CUST5393,5/6/2024,1
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ336073,6/2/2024,Royal Enfield,Classic 350,24-Jun,CUST1979,6/5/2024,1
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ661987,7/1/2024,Royal Enfield,Classic 350,24-Jul,CUST5702,7/7/2024,7
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ690142,8/4/2024,Royal Enfield,Classic 350,24-Aug,CUST4851,8/9/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ436987,9/2/2024,Royal Enfield,Classic 350,24-Sep,CUST7501,9/8/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ924446,10/3/2024,Royal Enfield,Classic 350,24-Oct,CUST4595,10/6/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ777462,11/1/2024,Royal Enfield,Classic 350,24-Nov,CUST1851,11/7/2024,3
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ999753,12/2/2024,Royal Enfield,Classic 350,24-Dec,CUST6915,12/6/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ539914,1/3/2025,Royal Enfield,Classic 350,25-Jan,CUST3186,1/6/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ178823,2/2/2025,Royal Enfield,Classic 350,25-Feb,CUST1291,2/4/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ631474,3/4/2025,Royal Enfield,Classic 350,25-Mar,CUST3116,3/6/2025,3
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ665700,4/1/2024,Royal Enfield,Himalayan 450,24-Apr,CUST1574,4/3/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ118355,5/4/2024,Royal Enfield,Himalayan 450,24-May,CUST7926,5/10/2024,7
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ758017,6/4/2024,Royal Enfield,Himalayan 450,24-Jun,CUST5829,6/8/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ177231,7/4/2024,Royal Enfield,Himalayan 450,24-Jul,CUST2177,7/10/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ316286,8/1/2024,Royal Enfield,Himalayan 450,24-Aug,CUST8367,8/3/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ494952,9/4/2024,Royal Enfield,Himalayan 450,24-Sep,CUST3153,9/9/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ209673,10/1/2024,Royal Enfield,Himalayan 450,24-Oct,CUST8553,10/6/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ308320,11/1/2024,Royal Enfield,Himalayan 450,24-Nov,CUST5023,11/3/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ990990,12/1/2024,Royal Enfield,Himalayan 450,24-Dec,CUST5600,12/3/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ584740,1/1/2025,Royal Enfield,Himalayan 450,25-Jan,CUST9253,1/3/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ855392,2/3/2025,Royal Enfield,Himalayan 450,25-Feb,CUST6762,2/8/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ875760,3/3/2025,Royal Enfield,Himalayan 450,25-Mar,CUST8231,3/6/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ689676,4/1/2024,Yamaha,R15 V4,24-Apr,CUST7766,4/3/2024,6
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ740735,5/4/2024,Yamaha,R15 V4,24-May,CUST4810,5/6/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ814806,6/4/2024,Yamaha,R15 V4,24-Jun,CUST9043,6/10/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ808060,7/1/2024,Yamaha,R15 V4,24-Jul,CUST1965,7/6/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ315767,8/1/2024,Yamaha,R15 V4,24-Aug,CUST4347,8/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ920713,9/3/2024,Yamaha,R15 V4,24-Sep,CUST9060,9/7/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ821884,10/2/2024,Yamaha,R15 V4,24-Oct,CUST8074,10/4/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ510332,11/3/2024,Yamaha,R15 V4,24-Nov,CUST8635,11/7/2024,5
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ492763,12/4/2024,Yamaha,R15 V4,24-Dec,CUST5299,12/8/2024,3
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ596882,1/2/2025,Yamaha,R15 V4,25-Jan,CUST1169,1/8/2025,7
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ727273,2/1/2025,Yamaha,R15 V4,25-Feb,CUST4539,2/5/2025,2
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ217551,3/2/2025,Yamaha,R15 V4,25-Mar,CUST3761,3/8/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ936979,4/1/2024,Yamaha,MT-15,24-Apr,CUST3443,4/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ786020,5/2/2024,Yamaha,MT-15,24-May,CUST5749,5/4/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ587130,6/2/2024,Yamaha,MT-15,24-Jun,CUST9296,6/4/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ833717,7/3/2024,Yamaha,MT-15,24-Jul,CUST1359,7/8/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ351777,8/1/2024,Yamaha,MT-15,24-Aug,CUST4801,8/6/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ997530,9/1/2024,Yamaha,MT-15,24-Sep,CUST4081,9/5/2024,1
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ501082,10/1/2024,Yamaha,MT-15,24-Oct,CUST3274,10/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ251063,11/1/2024,Yamaha,MT-15,24-Nov,CUST8851,11/4/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ249863,12/1/2024,Yamaha,MT-15,24-Dec,CUST9845,12/4/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ913542,1/3/2025,Yamaha,MT-15,25-Jan,CUST8546,1/9/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ404460,2/3/2025,Yamaha,MT-15,25-Feb,CUST5013,2/5/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ535273,3/2/2025,Yamaha,MT-15,25-Mar,CUST5243,3/6/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ509595,4/2/2024,Honda,Hornet 2.0,24-Apr,CUST7134,4/4/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ926304,5/2/2024,Honda,Hornet 2.0,24-May,CUST9412,5/5/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ632290,6/3/2024,Honda,Hornet 2.0,24-Jun,CUST1017,6/8/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ130348,7/1/2024,Honda,Hornet 2.0,24-Jul,CUST5404,7/4/2024,7
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ210043,8/1/2024,Honda,Hornet 2.0,24-Aug,CUST1156,8/4/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ429889,9/3/2024,Honda,Hornet 2.0,24-Sep,CUST7981,9/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ331395,10/3/2024,Honda,Hornet 2.0,24-Oct,CUST4150,10/9/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ716005,11/3/2024,Honda,Hornet 2.0,24-Nov,CUST3999,11/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ549982,12/3/2024,Honda,Hornet 2.0,24-Dec,CUST1675,12/9/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ310639,1/4/2025,Honda,Hornet 2.0,25-Jan,CUST8755,1/9/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ979204,2/2/2025,Honda,Hornet 2.0,25-Feb,CUST2025,2/6/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ508620,3/4/2025,Honda,Hornet 2.0,25-Mar,CUST9965,3/10/2025,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ979925,4/2/2024,Honda,CB200X,24-Apr,CUST1340,4/8/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ543007,5/1/2024,Honda,CB200X,24-May,CUST2603,5/4/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ107521,6/4/2024,Honda,CB200X,24-Jun,CUST5505,6/8/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ603745,7/4/2024,Honda,CB200X,24-Jul,CUST6883,7/9/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ190548,8/2/2024,Honda,CB200X,24-Aug,CUST8580,8/7/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ788808,9/2/2024,Honda,CB200X,24-Sep,CUST2514,9/7/2024,8
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ852872,10/3/2024,Honda,CB200X,24-Oct,CUST2431,10/6/2024,9
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ694421,11/1/2024,Honda,CB200X,24-Nov,CUST9102,11/5/2024,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ539664,12/3/2024,Honda,CB200X,24-Dec,CUST3284,12/7/2024,3
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ710881,1/2/2025,Honda,CB200X,25-Jan,CUST7098,1/5/2025,10
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ641539,2/2/2025,Honda,CB200X,25-Feb,CUST3968,2/8/2025,2
D0063,Jayaraman LLC,India,Madhya Pradesh,ENQ528687,3/3/2025,Honda,CB200X,25-Mar,CUST4040,3/5/2025,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ557904,4/3/2024,TVS Motor,TVS Apache RTR 160,24-Apr,CUST1862,4/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ542014,5/1/2024,TVS Motor,TVS Apache RTR 160,24-May,CUST9676,5/4/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ165858,6/4/2024,TVS Motor,TVS Apache RTR 160,24-Jun,CUST4068,6/6/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ698626,7/4/2024,TVS Motor,TVS Apache RTR 160,24-Jul,CUST9145,7/10/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ354008,8/2/2024,TVS Motor,TVS Apache RTR 160,24-Aug,CUST3113,8/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ767362,9/2/2024,TVS Motor,TVS Apache RTR 160,24-Sep,CUST8554,9/4/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ990499,10/4/2024,TVS Motor,TVS Apache RTR 160,24-Oct,CUST1303,10/10/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ615404,11/4/2024,TVS Motor,TVS Apache RTR 160,24-Nov,CUST5745,11/6/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ261205,12/2/2024,TVS Motor,TVS Apache RTR 160,24-Dec,CUST4283,12/7/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ346092,1/3/2025,TVS Motor,TVS Apache RTR 160,25-Jan,CUST2782,1/6/2025,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ872985,2/4/2025,TVS Motor,TVS Apache RTR 160,25-Feb,CUST1102,2/7/2025,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ273980,3/2/2025,TVS Motor,TVS Apache RTR 160,25-Mar,CUST9906,3/8/2025,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ144717,4/2/2024,TVS Motor,TVS Raider 125,24-Apr,CUST8945,4/6/2024,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ417218,5/3/2024,TVS Motor,TVS Raider 125,24-May,CUST8428,5/8/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ808002,6/2/2024,TVS Motor,TVS Raider 125,24-Jun,CUST5045,6/4/2024,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ589562,7/2/2024,TVS Motor,TVS Raider 125,24-Jul,CUST5212,7/4/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ354568,8/2/2024,TVS Motor,TVS Raider 125,24-Aug,CUST4185,8/6/2024,3
D0064,Bir LLC,India,Madhya Pradesh,ENQ308048,9/3/2024,TVS Motor,TVS Raider 125,24-Sep,CUST4067,9/9/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ698068,10/1/2024,TVS Motor,TVS Raider 125,24-Oct,CUST8738,10/6/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ989596,11/2/2024,TVS Motor,TVS Raider 125,24-Nov,CUST3592,11/5/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ541122,12/2/2024,TVS Motor,TVS Raider 125,24-Dec,CUST7925,12/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ708735,1/1/2025,TVS Motor,TVS Raider 125,25-Jan,CUST8333,1/4/2025,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ736824,2/1/2025,TVS Motor,TVS Raider 125,25-Feb,CUST1182,2/3/2025,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ383628,3/3/2025,TVS Motor,TVS Raider 125,25-Mar,CUST3050,3/9/2025,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ537790,4/1/2024,Bajaj Auto,Pulsar NS200,24-Apr,CUST1699,4/3/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ806483,5/3/2024,Bajaj Auto,Pulsar NS200,24-May,CUST2316,5/9/2024,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ237381,6/2/2024,Bajaj Auto,Pulsar NS200,24-Jun,CUST7007,6/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ918037,7/3/2024,Bajaj Auto,Pulsar NS200,24-Jul,CUST1609,7/6/2024,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ710976,8/3/2024,Bajaj Auto,Pulsar NS200,24-Aug,CUST5002,8/5/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ398674,9/1/2024,Bajaj Auto,Pulsar NS200,24-Sep,CUST5361,9/7/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ833070,10/3/2024,Bajaj Auto,Pulsar NS200,24-Oct,CUST8681,10/6/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ105224,11/2/2024,Bajaj Auto,Pulsar NS200,24-Nov,CUST7398,11/8/2024,2
D0064,Bir LLC,India,Madhya Pradesh,ENQ487799,12/3/2024,Bajaj Auto,Pulsar NS200,24-Dec,CUST9641,12/5/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ480957,1/3/2025,Bajaj Auto,Pulsar NS200,25-Jan,CUST8925,1/5/2025,4
D0064,Bir LLC,India,Madhya Pradesh,ENQ845651,2/3/2025,Bajaj Auto,Pulsar NS200,25-Feb,CUST4507,2/5/2025,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ237045,3/1/2025,Bajaj Auto,Pulsar NS200,25-Mar,CUST3021,3/7/2025,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ163163,4/3/2024,Bajaj Auto,Dominar 400,24-Apr,CUST8404,4/7/2024,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ673952,5/1/2024,Bajaj Auto,Dominar 400,24-May,CUST2143,5/3/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ171017,6/1/2024,Bajaj Auto,Dominar 400,24-Jun,CUST5898,6/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ922085,7/1/2024,Bajaj Auto,Dominar 400,24-Jul,CUST8449,7/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ528315,8/3/2024,Bajaj Auto,Dominar 400,24-Aug,CUST1772,8/5/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ288103,9/4/2024,Bajaj Auto,Dominar 400,24-Sep,CUST1061,9/9/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ655765,10/3/2024,Bajaj Auto,Dominar 400,24-Oct,CUST3016,10/9/2024,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ306362,11/2/2024,Bajaj Auto,Dominar 400,24-Nov,CUST3949,11/7/2024,7
D0064,Bir LLC,India,Madhya Pradesh,ENQ224451,12/3/2024,Bajaj Auto,Dominar 400,24-Dec,CUST1604,12/5/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ293549,1/3/2025,Bajaj Auto,Dominar 400,25-Jan,CUST8790,1/9/2025,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ286755,2/4/2025,Bajaj Auto,Dominar 400,25-Feb,CUST8836,2/8/2025,6
D0064,Bir LLC,India,Madhya Pradesh,ENQ891504,3/3/2025,Bajaj Auto,Dominar 400,25-Mar,CUST2050,3/5/2025,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ279037,4/3/2024,Hero MotoCorp,Xtreme 160R,24-Apr,CUST2684,4/8/2024,3
D0064,Bir LLC,India,Madhya Pradesh,ENQ505176,5/2/2024,Hero MotoCorp,Xtreme 160R,24-May,CUST5542,5/8/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ101178,6/4/2024,Hero MotoCorp,Xtreme 160R,24-Jun,CUST8478,6/7/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ284382,7/3/2024,Hero MotoCorp,Xtreme 160R,24-Jul,CUST8772,7/7/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ309101,8/3/2024,Hero MotoCorp,Xtreme 160R,24-Aug,CUST2092,8/9/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ946250,9/3/2024,Hero MotoCorp,Xtreme 160R,24-Sep,CUST7432,9/5/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ976786,10/3/2024,Hero MotoCorp,Xtreme 160R,24-Oct,CUST5458,10/8/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ919779,11/2/2024,Hero MotoCorp,Xtreme 160R,24-Nov,CUST1150,11/8/2024,6
D0064,Bir LLC,India,Madhya Pradesh,ENQ517663,12/1/2024,Hero MotoCorp,Xtreme 160R,24-Dec,CUST7620,12/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ128619,1/4/2025,Hero MotoCorp,Xtreme 160R,25-Jan,CUST5839,1/9/2025,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ226391,2/4/2025,Hero MotoCorp,Xtreme 160R,25-Feb,CUST3141,2/9/2025,4
D0064,Bir LLC,India,Madhya Pradesh,ENQ456248,3/2/2025,Hero MotoCorp,Xtreme 160R,25-Mar,CUST5519,3/6/2025,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ511595,4/4/2024,Hero MotoCorp,XPulse 200T,24-Apr,CUST2240,4/9/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ714672,5/1/2024,Hero MotoCorp,XPulse 200T,24-May,CUST8343,5/5/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ246094,6/4/2024,Hero MotoCorp,XPulse 200T,24-Jun,CUST2925,6/6/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ894827,7/1/2024,Hero MotoCorp,XPulse 200T,24-Jul,CUST8194,7/6/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ478625,8/3/2024,Hero MotoCorp,XPulse 200T,24-Aug,CUST2175,8/6/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ347206,9/2/2024,Hero MotoCorp,XPulse 200T,24-Sep,CUST6761,9/4/2024,9
D0064,Bir LLC,India,Madhya Pradesh,ENQ818378,10/4/2024,Hero MotoCorp,XPulse 200T,24-Oct,CUST6706,10/7/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ800899,11/2/2024,Hero MotoCorp,XPulse 200T,24-Nov,CUST8895,11/4/2024,10
D0064,Bir LLC,India,Madhya Pradesh,ENQ237021,12/2/2024,Hero MotoCorp,XPulse 200T,24-Dec,CUST6101,12/5/2024,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ593991,1/4/2025,Hero MotoCorp,XPulse 200T,25-Jan,CUST3855,1/6/2025,8
D0064,Bir LLC,India,Madhya Pradesh,ENQ378230,2/2/2025,Hero MotoCorp,XPulse 200T,25-Feb,CUST7165,2/4/2025,9
